,cve_ent,population/sqkm
0,1001,824.769042651526
1,1002,93.60767187766592
2,1003,65.80330818308333
3,1004,131.7770128686731
4,1005,260.4226410635086
5,1006,255.60966650554224
6,1007,155.7393319752194
7,1008,11.26265581613476
8,1009,99.02856289963489
9,1010,43.541229934998
10,1011,374.30452214659084
11,2001,26.784254940837183
12,2002,73.42706635211105
13,2003,39.254013409285186
14,2004,1641.0794101226802
15,2005,210.3498739043499
16,3001,4.574422984354939
17,3002,2.1265087985473037
18,3003,19.271424159040425
19,3008,89.01095727462496
20,3009,4.721904940576671
21,4001,30.431957332559495
22,4002,99.06217944443691
23,4003,32.30084721554504
24,4004,15.243369713704427
25,4005,27.40665434479281
26,4006,5.695755239783647
27,4007,4.523676743073248
28,4008,11.35183405391247
29,4009,13.320168630839133
30,4010,2.2746916988805173
31,4011,8.611170462938063
32,5001,1.531255469271511
33,5002,14.23550895454274
34,5003,98.57344339949779
35,5004,15.734768739269189
36,5005,0.9249499366506345
37,5006,9.218080575864608
38,5019,14.81166231378999
39,5020,9.160116659093838
40,5007,1.381007079621219
41,5008,3.2931844004023065
42,5009,23.144425925675232
43,5021,10.048647438960675
44,5010,193.66592118495674
45,5011,5.162307333461975
46,5012,0.6741256110512595
47,5029,9.10077421780846
48,5030,156.26327104049665
49,5031,4.028422033487677
50,5032,59.242264658372676
51,5033,16.577102367357956
52,5013,1.679934566776309
53,5014,5.003946827341336
54,5015,0.7045717076383512
55,5016,2.9669467495664765
56,5017,149.68851171698674
57,5018,202.34414349405267
58,5022,36.58150505088881
59,5023,0.44897720771796057
60,5024,4.629683723131992
61,5025,374.5536621594518
62,5026,1.2739232034644974
63,5027,15.428010108596334
64,5028,35.34504647481364
65,5034,0.9830396510852558
66,5035,586.0931355714375
67,5036,5.457256568809419
68,5037,3.715439567516797
69,5038,1.7933422042835445
70,6001,79.54317945521711
71,6002,227.9408499024949
72,6003,76.4767797904981
73,6004,42.284245307222534
74,6005,80.07846335240671
75,6006,16.207364812759305
76,6007,150.64021327261503
77,6008,23.44009425681587
78,6009,144.17068268223068
79,6010,527.2745984677804
80,7001,79.35297571377102
81,7002,112.83986927693898
82,7003,54.96630666448161
83,7004,37.5522565468265
84,7005,69.08772569344437
85,7006,132.46120480842615
86,7007,70.59972239050681
87,7008,52.85811037115384
88,7009,54.52838628482674
89,7010,104.85624844659858
90,7068,57.900634486509574
91,7069,32.8638493046532
92,7011,102.26812018834164
93,7012,161.4752151943919
94,7013,104.13835060315293
95,7014,152.87912535861165
96,7015,286.6286830800291
97,7016,30.21090030653432
98,7017,38.20342073008082
99,7018,64.64661236615879
100,7019,173.53474061848974
101,7020,19.527498735966027
102,7021,69.263526752304
103,7022,97.05723751296878
104,7023,275.99960331452246
105,7024,32.66972787140281
106,7025,45.433761708741486
107,7026,172.53809827251794
108,7027,140.47673698230764
109,7028,124.16763244759386
110,7029,48.50554984878932
111,7030,38.00771872874818
112,7031,83.50050491707887
113,7032,82.31801282040846
114,7033,39.37181018309129
115,7034,104.95056051907638
116,7035,165.37077801621191
117,7036,160.54151069181287
118,7037,124.60317094563415
119,7038,82.17239266830943
120,7039,74.12856138577915
121,7040,147.93160086673936
122,7041,95.96337463093536
123,7042,130.42955226297707
124,7043,94.00054428442841
125,7044,106.42497314029113
126,7045,55.82872757728655
127,7046,33.14153884239473
128,7047,95.99993856896758
129,7048,31.6957598073331
130,7049,172.515556035729
131,7050,11.883374900988027
132,7051,42.173849857862535
133,7052,44.49529741805363
134,7070,185.90450097056927
135,7053,76.84340509680924
136,7054,82.31394949129314
137,7071,70.06008220744583
138,7072,197.59252266710433
139,7055,268.8905298332999
140,7056,362.7889804313023
141,7057,135.19677336542964
142,7058,159.38914164385946
143,7059,24.90430410756964
144,7060,225.04224916155414
145,7061,48.015636392480474
146,7062,33.385392082358294
147,7063,44.428361033396065
148,7064,123.87445536330308
149,7065,45.52085072057506
150,7066,125.0003493190994
151,7067,126.37529060543848
152,7073,162.47851262153137
153,7074,113.91843455983812
154,7075,130.90114691828916
155,7076,117.33734099611006
156,7077,55.75330462853134
157,7078,585.0667547486089
158,7079,119.1642311170513
159,7080,101.97399705352103
160,7081,152.83521474298666
161,7082,147.02875395608947
162,7083,31.6855581391741
163,7084,56.34562912217374
164,7085,122.01419165913194
165,7086,93.05378379548581
166,7087,176.47704498929997
167,7088,33.20214925603448
168,7089,387.7511521831566
169,7090,65.68235667490836
170,7091,379.0225082078336
171,7092,87.01558507418424
172,7093,247.32620028546935
173,7094,165.9415280573746
174,7096,106.66876279780611
175,7097,52.49518404526264
176,7098,46.66199417477991
177,7099,52.9279133864701
178,7100,92.87489454309895
179,7101,1972.8584996754928
180,7102,273.6374225218098
181,7103,198.0897878020123
182,7104,46.85076215525539
183,7105,267.66297625267265
184,7106,51.957660519774365
185,7107,35.73318530765706
186,7108,60.633403320478976
187,7109,198.8234840999979
188,7110,83.68472093388726
189,7111,229.64770608484105
190,7112,218.0419639208975
191,7113,266.190421729161
192,7114,19.67084732999439
193,7115,25.20773526198194
194,7116,13.379201780583733
195,7117,41.96109299386534
196,7118,152.27043270083468
197,7119,239.89147209795806
198,8001,0.7630495588748153
199,8002,2.8467375753094863
200,8003,4.462909302336387
201,8004,38.576191426883966
202,8005,2.0374280757661394
203,8006,7.082930280226612
204,8007,3.344912333357718
205,8008,6.0993124130766345
206,8009,11.084767532894343
207,8010,3.152934105023621
208,8011,4.038410286656059
209,8012,3.9128895572903213
210,8013,3.224899061602679
211,8014,1.260803667901279
212,8015,0.15596714206552087
213,8016,4.0338309499777445
214,8017,50.450823604334985
215,8018,3.183547453600392
216,8019,113.46018819357258
217,8020,4.3190184870079475
218,8021,301.93764920318216
219,8022,2.6943116567148238
220,8023,4.06890899368915
221,8024,6.437178860390506
222,8025,11.255498843998868
223,8026,5.764279899501263
224,8027,7.210380998527254
225,8028,0.8426825706456139
226,8029,6.152090162602269
227,8030,4.749684382265213
228,8031,7.429258781540217
229,8032,61.577180723128514
230,8033,1.2635399545438493
231,8034,2.615226778386132
232,8035,1.5798548250893447
233,8036,4.2737762007681726
234,8037,409.46449713242407
235,8038,1.1964545931072212
236,8039,3.2452873378869893
237,8040,3.542778983001775
238,8041,1.7290514303398619
239,8042,0.3114419413059541
240,8043,4.557735300314215
241,8044,4.13258744911967
242,8045,112.84072728565754
243,8046,3.8372959429447464
244,8047,3.068170939201997
245,8048,5.270589857127865
246,8049,1.4238447749267777
247,8050,25.762634861715547
248,8051,4.468601479170882
249,8052,4.415767377862042
250,8053,13.760442608385915
251,8054,3.671867465763958
252,8055,9.586873322852918
253,8056,1.8740243063663655
254,8057,1.862413203263996
255,8058,3.240338577833194
256,8059,11.551061554564576
257,8060,33.74721839142963
258,8061,0.9558067455152349
259,8062,11.255988362867198
260,8063,1.6421399525364826
261,8064,3.924160939765304
262,8065,6.786845895459115
263,8066,2.506508871489098
264,8067,1.9246406585262712
265,9002,12256.996012102458
266,9003,11598.753401377031
267,9004,2823.6821897655605
268,9005,13469.785013954692
269,9006,17150.402469931236
270,9007,16134.206308843524
271,9008,3886.609672773559
272,9009,469.69141194425634
273,9010,7923.136073393833
274,9011,4293.416546997908
275,9012,2180.6877768466425
276,9013,3683.208428447815
277,9014,16336.180396349626
278,9015,16966.192865738598
279,9016,8225.094744214355
280,9017,12868.483394254286
281,10001,10.057566563146812
282,10002,5.451136954153413
283,10003,4.371340042125742
284,10004,7.080184272629258
285,10005,75.73101547577123
286,10006,4.990501845835968
287,10007,443.110536152593
288,10008,29.001534433318927
289,10009,1.9337949256837708
290,10010,0.8961051677101051
291,10011,2.172862077479911
292,10012,77.4703122470377
293,10013,3.6936522085522374
294,10014,4.90051032937447
295,10015,5.871079925504184
296,10016,17.80109907288483
297,10017,2.859253583348744
298,10018,3.512884052328243
299,10019,3.258215221695484
300,10020,12.712282485701062
301,10021,6.925165195173905
302,10022,24.150674445700048
303,10023,7.69040871775765
304,10024,10.156233283977123
305,10025,1.5124661197669642
306,10026,3.7240665595874973
307,10027,2.4815461457753805
308,10028,9.61077419258823
309,10033,4.658616142831564
310,10034,4.766854932631505
311,10035,1.921001440516884
312,10029,3.770902859342417
313,10030,0.9164165387588682
314,10031,7.702731227865762
315,10032,8.067278589614757
316,10036,5.306110750153054
317,10037,6.112106797600182
318,10038,63.65682282551024
319,10039,15.750287677851349
320,11001,156.61668525746217
321,11002,136.52281217091115
322,11003,118.84386664904359
323,11004,194.6913369996117
324,11005,237.52643159400577
325,11006,17.86609671654216
326,11007,967.6949144594765
327,11008,49.95484116232937
328,11009,179.96346699959045
329,11010,105.78906277453983
330,11011,304.68286315299997
331,11012,116.05017750612829
332,11013,111.96459929958624
333,11014,97.99646272242494
334,11015,197.0413743607801
335,11016,178.7244813937742
336,11017,723.6964988515252
337,11018,236.5024286441842
338,11019,58.56989130721535
339,11020,1387.6129428936251
340,11021,342.8981574181938
341,11022,24.360786220365977
342,11023,103.29208144327048
343,11024,212.50330560946134
344,11025,298.5288173249532
345,11026,143.29241793305167
346,11027,391.41915482520903
347,11028,181.8130461979977
348,11029,41.4463217876968
349,11030,39.76444982331012
350,11031,298.61289334376863
351,11032,153.8209866762075
352,11033,63.456800524525846
353,11034,28.95124719044898
354,11035,208.34024646855062
355,11036,88.28507561710548
356,11037,376.6219724711928
357,11038,108.21874316687587
358,11039,110.280820785647
359,11040,49.88470232187981
360,11041,581.7964578483219
361,11042,188.26631203251364
362,11043,20.74364697506957
363,11044,493.73173075919823
364,11045,13.609313595604414
365,11046,111.8167790016855
366,12001,485.6087603925457
367,12002,31.435514982968055
368,12003,19.52959995153078
369,12004,42.78046867471705
370,12005,74.16823883440729
371,12006,18.73185505302955
372,12007,43.270963486056154
373,12008,16.01023284573155
374,12009,36.03379179530878
375,12010,49.06542331782582
376,12011,43.14600782807897
377,12012,66.6499064221636
378,12013,33.143194088327576
379,12014,69.15711776435765
380,12015,45.33467439836931
381,12016,4.799124218362077
382,12017,31.593617426844386
383,12018,49.19869136980575
384,12019,20.643504333409187
385,12020,67.7503349139456
386,12021,43.53202993851945
387,12022,12.059065121864515
388,12023,44.02387351802156
389,12052,40.838845250505
390,12053,43.86144757724589
391,12054,11.945712397463184
392,12055,173.56964349884888
393,12056,68.09753961352864
394,12057,23.53170870616133
395,12058,58.739917738494015
396,12059,38.669731380424835
397,12060,68.6210719235638
398,12061,114.49018312267584
399,12062,30.10764983118465
400,12063,37.181350533356785
401,12064,27.011026695951152
402,12066,153.67809122371958
403,12067,79.96499807185707
404,12068,15.348080163762871
405,12069,54.06085255696441
406,12070,28.318077301823333
407,12071,66.52376134888503
408,12072,55.08483981622729
409,12073,8.52245834366161
410,12074,78.41881403071619
411,12075,42.40841205134496
412,12076,61.340851268375985
413,12024,32.663637828925054
414,12025,52.61329233933919
415,12026,24.04720441050943
416,12027,15.31929255827754
417,12028,177.81256346668258
418,12029,130.33644233264644
419,12030,75.46355680283173
420,12031,22.897176947590665
421,12032,21.932051331527155
422,12033,57.398964318658074
423,12034,29.219152777451846
424,12035,277.91217966056126
425,12036,59.35438405148624
426,12037,30.51198153091928
427,12038,89.20671047820477
428,12039,62.88543461038223
429,12040,37.28255687170575
430,12041,59.4796062917485
431,12042,31.411330060516903
432,12043,32.651733284505326
433,12044,25.728797961299797
434,12045,37.35730328449256
435,12046,115.53602500093632
436,12047,24.039616506163753
437,12048,23.03033949586799
438,12049,82.09123663388067
439,12050,308.0848006612584
440,12051,43.70876544558615
441,12065,64.9459992918739
442,12077,67.48743681897312
443,12078,30.255894082034196
444,12079,135.6393545119618
445,12080,31.115335847501235
446,12081,47.937281809115696
447,13001,92.24658275145053
448,13002,195.0077280061658
449,13003,227.33474992844748
450,13004,81.5016105328077
451,13005,83.80914033970353
452,13006,51.33404467768832
453,13007,48.552176057372954
454,13008,150.05418911649565
455,13009,147.91716983034758
456,13010,519.7905579311691
457,13011,153.22980216754047
458,13012,64.77848356189648
459,13013,337.8913508503882
460,13014,89.31153880188816
461,13015,33.722617983082664
462,13016,160.46816681918048
463,13017,53.074007631809884
464,13018,110.92758419037922
465,13019,88.82285844724936
466,13020,12.513829959424926
467,13021,129.29091859841708
468,13022,113.59705427140113
469,13023,399.62076968916705
470,13024,63.47375381306253
471,13025,80.06337651555859
472,13026,140.93439290731428
473,13027,128.72586599302775
474,13028,357.74788041750963
475,13029,75.95631425139639
476,13030,206.6510836525963
477,13031,33.12535947378514
478,13032,336.70017131566163
479,13033,31.066284271320153
480,13034,58.3934317718333
481,13035,86.13061341398847
482,13036,42.39667603957318
483,13037,28.080855754814287
484,13038,50.685587055827746
485,13039,296.75074215389105
486,13040,47.31617511256954
487,13041,370.3113523866049
488,13042,63.69299072607667
489,13043,29.867793104207777
490,13044,53.50115978336599
491,13045,133.37422973196914
492,13046,130.07036905855512
493,13047,14.017322607865514
494,13048,1833.293560512792
495,13049,101.05056294242219
496,13050,281.094239708529
497,13051,1664.0373600814207
498,13052,132.7292309356665
499,13053,56.32981832921686
500,13054,186.12771427070805
501,13055,72.33165287180428
502,13056,628.2160527035264
503,13057,41.64893528986697
504,13058,73.96376057686196
505,13059,77.80300928408376
506,13060,112.10133526674002
507,13061,243.60550282700623
508,13062,95.34591610811196
509,13063,266.82568471184396
510,13064,80.36096168554218
511,13083,159.10417039388162
512,13084,49.22958351322281
513,13065,280.9878898036691
514,13066,149.21443769375074
515,13067,351.6080719474192
516,13068,60.91122654270007
517,13069,1798.0309129471186
518,13070,662.8724472866785
519,13071,20.74728561338597
520,13072,135.5540445783404
521,13073,108.53349698318549
522,13074,794.0793367937872
523,13075,138.37170092851483
524,13076,356.10858068079636
525,13077,785.9860567913938
526,13078,158.19065552870447
527,13079,47.27919153974974
528,13080,170.79651690732751
529,13081,139.1517089714136
530,13082,195.21653022173012
531,14001,68.49167549099613
532,14002,151.39981579031223
533,14003,91.27322545536269
534,14004,47.123008899433515
535,14005,96.1640527669247
536,14006,78.07573860976282
537,14007,51.60362860932069
538,14008,85.42266028331846
539,14009,189.72229606589397
540,14010,20.24335335170207
541,14011,13.544749126954379
542,14012,7.031250366569976
543,14013,127.77769351761458
544,14014,19.452669497949486
545,14015,93.5826927109516
546,14016,95.18609226362389
547,14017,15.255623581531404
548,14018,168.54372475902358
549,14019,9.551311491280007
550,14020,7.2485059774385325
551,14021,44.72032096451832
552,14022,88.4632826511966
553,14023,419.3470521653852
554,14024,86.92732373988916
555,14025,30.074608880424037
556,14026,24.87537009074019
557,14027,13.838629318285212
558,14028,5.560611252333805
559,14029,30.398546374831533
560,14030,87.69604517604235
561,14031,5.522609241550899
562,14032,21.916214604363834
563,14033,53.97461692496995
564,14034,6.962620068093302
565,14035,46.12641192343094
566,14036,63.233675504221615
567,14037,149.47242394149006
568,14038,5.460585848930059
569,14039,10043.803226355181
570,14040,14.659446503588791
571,14041,20.250293228678597
572,14042,12.410056952634879
573,14043,13.034001788000586
574,14044,300.37581464962017
575,14045,24.72088959665495
576,14046,69.91104671176315
577,14047,164.09992057075365
578,14048,30.91916930267868
579,14049,6.913416011778542
580,14050,153.56345382676108
581,14051,140.200417922063
582,14052,24.66558617940018
583,14053,70.55233704232026
584,14054,51.96643325050434
585,14055,82.98826012929305
586,14056,2.881836905241115
587,14057,30.316136848602294
588,14058,8.553355919005835
589,14059,52.142230737899396
590,14060,19.23820666898663
591,14061,6.233737255423429
592,14062,6.027060752039318
593,14063,440.44806522916906
594,14064,29.76763333047565
595,14065,13.810787810464571
596,14066,66.6155987280174
597,14067,443.5238446053014
598,14068,6.352915478602522
599,14069,13.13379376304056
600,14070,2175.795260343837
601,14071,6.087653233675595
602,14072,22.088169371316628
603,14073,88.35142616594331
604,14074,65.48148886850967
605,14075,13.385528467492309
606,14076,4.769193609968143
607,14077,86.69836835380534
608,14078,44.977838960300005
609,14079,43.732880129625485
610,14080,5.378426644747303
611,14081,13.19884764160013
612,14082,183.6105234417972
613,14083,191.16733742754576
614,14084,8.094162989649357
615,14085,30.356025114388526
616,14086,33.569010543218184
617,14087,13.694474125463683
618,14088,24.342464049807468
619,14089,50.77636615282607
620,14090,26.83876865776548
621,14091,47.79228177924058
622,14092,33.64111100709077
623,14093,108.88389450147658
624,14094,26.698323155860226
625,14095,47.53468219544514
626,14096,117.10984795041583
627,14097,967.2218495301637
628,14098,6118.5875144019155
629,14099,21.44483299458916
630,14100,12.665233553336142
631,14101,3687.8322669211348
632,14102,22.007766116421514
633,14103,58.10189170521143
634,14104,8.072657111795813
635,14105,73.9524543573817
636,14106,10.832971335222023
637,14107,50.83456889798483
638,14108,51.62076409281748
639,14109,26.630100258189106
640,14110,32.83640898685048
641,14111,21.447274260728488
642,14112,30.436221027643114
643,14113,23.44065544940026
644,14114,60.577068769946365
645,14115,8.825898529281385
646,14116,48.59543681023522
647,14117,16.48833335378926
648,14118,42.9192689684052
649,14119,64.91187399731176
650,14120,1247.830567028842
651,14121,124.93262224244262
652,14122,24.60811010224386
653,14123,48.76792516252
654,14124,101.6302281605202
655,14125,89.4405260651663
656,15001,147.22389090750522
657,15002,2156.9057485816643
658,15003,115.94747529994213
659,15004,91.90635829919184
660,15005,394.52231458671963
661,15006,1335.7688215236428
662,15007,116.93386261298662
663,15008,44.83165486841079
664,15009,310.7701175639437
665,15010,420.3190575455141
666,15011,804.1341758153436
667,15012,1473.3222718874695
668,15013,6036.932415483245
669,15014,418.7811085617842
670,15015,195.77088639099722
671,15016,105.54423737196758
672,15017,219.788108368106
673,15018,588.818281788019
674,15019,1779.6397729690486
675,15020,8926.831589508449
676,15021,144.89265774305102
677,15022,1046.7218648095356
678,15023,1114.715756792399
679,15024,4310.733641237549
680,15025,1773.928944805082
681,15026,104.4880589060198
682,15027,1128.7593913671071
683,15028,1595.0231296901231
684,15029,5527.815366622712
685,15030,4057.1567174183483
686,15031,13213.818654023915
687,15032,189.75494980315295
688,15033,11001.374263839187
689,15034,190.65452241291604
690,15035,1238.4751845487233
691,15036,200.71748162500919
692,15037,2067.3611355528765
693,15038,157.90488885395456
694,15039,1710.1808262490551
695,15040,334.025794498917
696,15041,73.71688721530374
697,15042,489.6944492267428
698,15043,298.32806420429864
699,15044,6262.95330867328
700,15045,168.1579815079007
701,15046,178.9392828300988
702,15047,289.67184533784473
703,15048,255.41696728750907
704,15049,320.9535380893137
705,15050,206.62883027262924
706,15051,696.8997104724695
707,15052,141.20144494426447
708,15069,1389.8000908688653
709,15070,8402.21735786802
710,15071,119.82891662930838
711,15072,638.7377206094237
712,15073,1258.7755511564758
713,15074,380.01277971436434
714,15075,419.44046642194843
715,15053,4393.02119034142
716,15054,3662.876714041545
717,15091,2252.232380007938
718,15092,737.8365687504885
719,15093,186.1959837153655
720,15094,492.4771215194681
721,15095,507.046240522351
722,15096,326.0722126808795
723,15097,139.1563995720868
724,15055,1179.0179421297537
725,15056,135.91180557103792
726,15057,5798.676442940328
727,15058,18057.11702024682
728,15059,803.0198080772468
729,15060,1908.7843345861781
730,15061,118.83840444808762
731,15062,519.8123896132762
732,15063,95.38124889242846
733,15064,270.64716069856723
734,15065,270.80651163656347
735,15066,27.703816353896265
736,15067,797.5206752649291
737,15068,660.6879008731421
738,15102,101.56942606794276
739,15103,322.41503862108164
740,15104,9473.219778658726
741,15105,47.75621933597569
742,15106,2235.6288433937975
743,15107,151.02361566178428
744,15108,6051.015508714702
745,15109,8480.488950809673
746,15110,176.1318419664806
747,15111,178.2102329057352
748,15112,167.9640454712552
749,15113,318.6439855477156
750,15114,261.56748068325544
751,15115,1025.0847968744067
752,15116,65.67909964808652
753,15117,55.262228294668084
754,15118,654.2907110261294
755,15119,89.13709373106076
756,15120,977.5978402084296
757,15121,5277.062909683696
758,15076,3876.5772472933554
759,15077,50.367979682625936
760,15078,95.81434319458629
761,15079,98.53169946892518
762,15080,50.00601912955072
763,15081,3211.9761293770275
764,15082,119.90490450565339
765,15122,9043.124381551916
766,15123,42.56602063921364
767,15124,208.10968673921874
768,15083,470.68219641301937
769,15084,254.94562676148433
770,15085,190.2638313814936
771,15086,60.738783775699524
772,15087,590.8114168103347
773,15088,642.5714189611793
774,15089,353.36285975775763
775,15090,438.2876040129956
776,15098,232.10691379655196
777,15099,615.6726266913067
778,15100,2872.891639327463
779,15101,628.9643028526546
780,15125,1220.6847108904715
781,16001,68.57104635368587
782,16002,11.0031460104071
783,16003,144.58026640312858
784,16004,66.45904526505946
785,16005,154.12390969149
786,16006,82.03953708835732
787,16007,59.1287903303228
788,16008,11.581549271930248
789,16009,55.892797641585226
790,16010,6.66349759756658
791,16011,178.02586315521185
792,16012,53.89547071250308
793,16013,10.562637419950416
794,16014,41.57850357020598
795,16015,6.552874059348166
796,16016,55.58394956254597
797,16017,95.36694611822513
798,16018,55.13335048344182
799,16019,39.215630094211505
800,16020,124.04493154041074
801,16021,55.99925577794669
802,16022,72.50639137036434
803,16031,41.665432987148
804,16032,66.42727595980624
805,16033,65.3679124134918
806,16034,113.63193985739669
807,16035,18.307697518981023
808,16036,130.73462086412724
809,16037,42.23745419179434
810,16038,20.795484560672715
811,16039,117.64439997029612
812,16040,100.37205914871318
813,16041,126.48941171546267
814,16042,109.9551022085745
815,16043,616.5049114464742
816,16044,69.12321851291341
817,16045,143.7824455937158
818,16046,109.04196420909184
819,16047,84.7095093851828
820,16048,81.16890912803545
821,16049,18.511168899420735
822,16050,133.75084216263446
823,16051,62.747718499225364
824,16052,167.38677936642335
825,16053,696.8056449904782
826,16056,98.95207837243873
827,16057,15.661072306686231
828,16058,89.21706473180636
829,16059,25.798284935161995
830,16060,134.8300305666056
831,16061,179.78802248596978
832,16062,120.26960662886837
833,16063,57.57799469948792
834,16064,55.88171693891203
835,16065,162.15435820048103
836,16066,225.09262124924663
837,16067,48.17064612419428
838,16068,89.06685618079499
839,16069,390.69155252044385
840,16070,84.16324182264532
841,16071,98.60951433573632
842,16072,61.526163385356135
843,16073,137.3644252679499
844,16074,84.02781664717425
